【xkcoding】2018-11-06 09:39:26.732 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/transfer/pay/query],methods=[POST]}" onto public void com.winterchen.controller.TransferController.orderPayQuery(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.734 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/alone],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.UserController.alone(java.lang.Integer)
【xkcoding】2018-11-06 09:39:26.734 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/all],methods=[GET]}" onto public java.lang.Object com.winterchen.controller.UserController.findAllUser(int,int,java.lang.String,java.lang.String)
【xkcoding】2018-11-06 09:39:26.734 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/del],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.UserController.removeArea(java.lang.Integer)
【xkcoding】2018-11-06 09:39:26.735 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/add],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.UserController.addUser(com.winterchen.model.UserDomain)
【xkcoding】2018-11-06 09:39:26.735 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/weixin/wxPay]}" onto public com.winterchen.util.wx.weixin.Json com.winterchen.controller.WeixinController.wxPay(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
【xkcoding】2018-11-06 09:39:26.735 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/weixin/wxNotify]}" onto public void com.winterchen.controller.WeixinController.wxNotify(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
【xkcoding】2018-11-06 09:39:26.737 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/withdraw/saveWithdraw],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.WithdrawController.WithdrawInfo(com.winterchen.model.Withdraw) throws java.lang.Exception
【xkcoding】2018-11-06 09:39:26.737 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/withdraw/listWithdraw.do],methods=[POST]}" onto public java.lang.Object com.winterchen.controller.WithdrawController.selectWithdraws(java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
【xkcoding】2018-11-06 09:39:26.738 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/withdraw/updateWithdraw],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.winterchen.controller.WithdrawController.updateWithdrawInfo(com.winterchen.model.Withdraw) throws java.lang.Exception
【xkcoding】2018-11-06 09:39:26.744 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/security]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
【xkcoding】2018-11-06 09:39:26.745 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources/configuration/ui]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
【xkcoding】2018-11-06 09:39:26.745 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto public org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
【xkcoding】2018-11-06 09:39:26.748 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
【xkcoding】2018-11-06 09:39:26.749 INFO  [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
